"year","month","Cy","Gr1","Gr2","Di1","Di2","Go1","Go2","Cr1","Cr2","Mi","He","Om","Pr","temperature","PO4_P"
1999,1,42296.1185185185,1101.85185185185,452.222222222222,12398.8888888889,37026.2962962963,25912.9629629629,17575.9259259259,39622.2222222222,14061.1111111111,4017.03703703703,230929,97870,22,5.04210526315789,0.0258947368421053
1999,2,74741.7629629629,3674.96666666667,999.5,20979.2592592593,74093.8888888889,67972.4074074074,15623.3333333333,62020.3703703704,21020.0000000001,5708.51851851852,145445,50797.49,0,4.53684210526316,0.0303157894736842
1999,3,48181.7518518518,3509.81481481481,473.148148148148,34211.1111111111,55489.4444444445,72975,11289.3407407407,66887.037037037,18177.2222222222,4436.85185185185,168436,77167,0,4.11052631578947,0.0228421052631579
1999,4,44239.074074074,59114.0740740741,1494.62962962963,433758.333333333,418834.638888889,282695.37037037,27548.9814814815,79500,28147.4074074074,10017.037037037,314530,131508,0,5.17894736842105,0.0156315789473684
1999,5,12629.2592592592,32203.5185185185,522.222222222222,245559.074074074,473871.157407408,321934.629629629,57969.0740740741,46105.5555555556,12100.9259259259,12872.037037037,675340,270865,0,6.69473684210526,0.0146842105263158
1999,6,3272.03703703703,27987.4074074074,738.888888888889,32102.4074074074,368806.296296297,223787.777777778,26120.7407407408,50892.5925925926,22929.2592592593,5202.59259259259,747188,168415,5609,8.47894736842105,0.0193684210526316
1999,7,1725.55555555555,88939.6296296296,6475.92592592593,21895.1111111111,314100.185185186,200653.888888889,119222.592592593,55629.6296296296,15212.2222222222,5226.48148148148,798760,51335,25569,9.16315789473684,0.0175789473684211
1999,8,8352.5925925926,35459.4444444444,7673.37777777777,135275.925925926,299466.418518519,145724.259259259,183073.888888889,117775.925925926,10556.6666666667,5160.18518518519,1194316.9,159107,4867,10.0473684210526,0.0212631578947368
1999,9,20850.5555555555,24913.3333333334,4865.55555555556,152907.777777778,56002.9629629629,87423,28835.5555555556,138483.333333333,17291.1111111111,6746.2962962963,601769,458499,4721,9.76842105263158,0.0227894736842105
1999,10,26911.2037037037,9975.37037037037,1686.06296296296,20849.4444444445,40248.8148148148,80924.074074074,32411.8518518518,48618.5185185185,6043.7037037037,5061.48148148148,443289,378396,1611,8.83157894736842,0.0175263157894737
1999,11,37199.6296296296,10294.2592592593,1204.62962962963,20587.2222222222,33325.9259259259,96862.962962963,40764.5333333333,56001.8518518519,9386.11111111111,3945,240496,202766,461,7.97368421052632,0.0219473684210526
1999,12,44786.8518518518,2779.25925925926,577.962962962963,14206.8518518519,20922.5925925925,76510.1851851852,20196.4814814815,19374.0740740741,4873.7037037037,2452.33703703704,183827.8,81198.8,66,5.64210526315789,0.0225789473684211
2000,1,77393.5240740741,4227.03703703703,1065.18518518518,28267.9629629629,21254.6296296296,36229.6296296296,27748.8888888889,23853.5185185185,9456.48148148148,7681.2962962963,237205,133834,0,4.85789473684211,0.0193157894736842
2000,2,72477.7777777778,2592.59259259259,775.925925925926,14888.1481481481,31974.8148148148,49410.7407407406,23465.3703703703,86401.8518518519,21312.4074074074,8136.4962962963,454581.44,342687.57,0,4.54210526315789,0.0228947368421053
2000,3,74454.0481481482,16414.6296296296,1683.88888888889,43441.6666666666,118536.111111111,115706.666666667,15710.5703703704,120801.851851852,30041.6666666666,7049.37407407408,89158.62,53928.82,0,4.53684210526316,0.0176842105263158
2000,4,70592.2037037037,13755.7407407407,3715.37037037037,185176.296296297,183909.444444445,177101.888888889,30220.9259259259,60144.4444444445,24900,7123.88888888889,317261,238805,0,5.39473684210526,0.0135263157894737
2000,5,44424.6296296296,50310.2222222222,997.222222222223,71206.6666666667,57904.6296296296,120465.740740741,22492.7777777778,82757.4074074074,2594.44444444444,6952.03703703704,1055156.6,318296,44,7.45263157894737,0.0164736842105263
2000,6,25520.3703703704,21392.8148148148,914.37037037037,10387.2222222222,14906.6666666667,45487.962962963,82786.1111111111,77631.4814814815,9245.55555555555,2682.96296296296,654379,127678,4862,8.97894736842105,0.0188421052631579
2000,7,18010.7407407408,44310.7407407407,2862.81481481481,73585.1851851852,546287.396296297,146234.074074074,93944.1962962962,41107.4074074074,2668.51851851852,6320.74074074073,712110,153050,7692,10.1473684210526,0.0229473684210526
2000,8,28653.8888888889,33262.7777777778,1602.20740740741,38030.0222222221,241462.774074075,123900.37037037,58748.7037037037,144551.851851852,7153.03703703703,9058.51851851852,691294,342433,6534,9.89473684210526,0.0203157894736842
2000,9,48737.2037037037,40981.3333333333,2079.44444444444,61045.5555555556,34294.4444444445,171565.740740741,36047.7777777777,68814.8148148148,16449.6296296296,8843.7037037037,508780,285489,2528,9.71578947368421,0.0226315789473684
2000,10,36023.3333333333,32896.4814814815,2271.38888888889,89051.8518518519,61231.4814814815,73983.3333333333,31542.2222222223,53692.5925925926,15809.2592592593,6589.25925925926,355780,420911,1391,9.33684210526316,0.0362105263157895
2000,11,55044.2592592592,12743.1481481482,1491.84444444444,74345,121872.962962963,20115.3703703704,22090.1851851852,30885.1851851852,7286.66666666667,5248.14814814815,152877,162691,308,7.96315789473684,0.0429473684210526
2000,12,42299.4444444445,5965,654.462962962964,25373.1481481481,70551.2962962963,22401.6666666667,22629.2592592593,23287.037037037,7134.81481481481,6302.77777777778,191121,102946,88,6.67368421052632,0.0347894736842105
2001,1,46308.5185185185,980.37037037037,876.851851851852,14432.962962963,17101.2962962963,17488.8888888889,15391.2407407407,27454.8148148148,6811.85185185186,5335.74074074075,217295,95501,44,5.58947368421053,0.0286842105263158
2001,2,83020.1407407407,1574.25925925926,622.666666666666,17246.1333333333,26873.8888888889,38355.1851851852,10296.1111111111,43331.4814814815,14487.2222222222,5055.55555555556,97079,34334,22,5.05789473684211,0.0280526315789474
2001,3,78027.5925925926,1973.88888888889,699.814814814815,12955,49682.4074074074,58680.0907407408,12199.6296296296,97474.0740740741,23225,6797.23703703704,146474.16,55901,0,4.98421052631579,0.0224210526315789
2001,4,71679.2962962964,6028.14814814815,637.777777777778,14317.7037037037,73804.0148148147,92926.8518518518,12577.7777777778,60970.3703703704,41470.9259259259,9399.15555555555,91815,64659,22,5.84736842105263,0.0251578947368421
2001,5,62357.037037037,2781.29629629629,617.037037037036,10259.4444444444,144567.222222222,81793.5185185185,25317.2222222222,40233.3333333333,11506.2962962963,14246.0074074074,355135,181629,22,6.53157894736842,0.0258421052631579
2001,6,76635.4314814815,25933.3703703704,2019.56481481481,15894.8148148148,62110.925925926,101136.851851852,69625.1851851852,148775.925925926,24789.8148148148,6340.55555555555,482324,241330,761,8.98421052631579,0.0328421052631579
2001,7,49377.4074074074,51154.0740740741,5527.90370370371,155618.333333333,211969.262962963,115650.185185185,100948.355555556,74390.7407407407,18532.4074074074,8912.59259259259,525025,299260,2266,10.1578947368421,0.0285789473684211
2001,8,39319.1203703703,30832.0370370371,2341.85185185185,215772.222222222,34899.8148148149,165800.555555556,16041.8518518519,86709.2592592593,21346.6666666666,6405.92592592593,1075530,390478,8435,10.8842105263158,0.0274210526315789
2001,9,44878.1481481482,11327.4074074074,3126.29629629629,36800.3703703704,4848.27037037037,79250.9259259259,35157.4074074074,83033.3333333333,10383.4074074074,5598.65,1473218.3,418184,5104.06,10.1947368421053,0.0307368421052632
2001,10,35474.4444444444,2381.48148148148,1039.91851851852,19481.2962962962,11723.1481481481,31936.2962962963,12759.6296296296,33118.5185185185,9217.59259259259,3837.5925925926,202805,214723,3374,9.0578947368421,0.0228125
2001,11,42684.2592592592,10366.6666666667,1748.28148148148,28784.8148148148,27048.1629629629,9999.07407407407,15834.0888888889,13532.4074074074,12683.3333333333,6402.22222222222,348306,199972,577,8.52105263157895,0.0290555555555556
2001,12,38839.4444444444,1899.65925925926,763.518518518519,12782.6555555556,30431.2962962963,25150,17042.4074074074,8226.18703703704,2689.25925925925,5805.92592592592,194719,106294,265,6.56315789473684,0.0319473684210526
2002,1,59494.4444444444,705.555555555556,582.222222222223,12027.962962963,21541.4814814815,16272.4074074074,16828.3444444445,25985,11840.3703703704,7427.5925925926,141235,55840,66,4.85789473684211,0.0335789473684211
2002,2,55205.9259259259,846.296296296295,532.27037037037,16544.4444444444,59360,33990.0907407408,15144.1777777778,54442.5925925926,15872.5925925926,10604.6296296296,62530,19156,0,4.59473684210526,0.0327222222222222
2002,3,47589.4444444444,1306.35555555556,965.37037037037,34090.7407407407,114005.925925926,49448.9796296296,9933.33333333334,96157.4074074074,26831.2962962963,7913.88888888888,54223.4,28657.49,0,4.62105263157895,0.0301578947368421
2002,4,39915.3037037037,11962.7777777778,1628.88888888889,248479.074074074,601163.222222222,128306.481481481,17743.8888888889,170485.185185185,125945.555555556,12907.7777777778,1318214,491707,0,5.77894736842105,0.0210526315789474
2002,5,25756.1111111112,19135.1851851852,993.262962962962,15189.0740740741,140446.481481481,69756.1111111111,19631.1111111111,277196.296296296,21416.2962962963,8458.14814814814,508074,239705,44,7.84210526315789,0.0227368421052632
2002,6,8998.33333333334,21731.8518518519,1071.48148148148,3234.25925925926,240403.118518518,110194.259259259,7421.85185185185,140455.555555556,19910.1851851852,4884.25925925926,604112,205674,1470,9.41578947368421,0.022
2002,7,16601.7407407407,121475.37037037,6328.48148148148,22320.9259259259,245256.333333334,207909.074074074,224064.053703704,109305.555555556,22041.6666666666,9776.66666666666,591879.1,203820,4359,11.0105263157895,0.0235789473684211
2002,8,38753.4370370371,64765,2259.85925925926,15709.8148148148,17670.1555555555,93227.037037037,157444.62962963,99694.4444444444,21669.8148148148,7977.77777777778,264294,185945,5691,10.9473684210526,0.0254210526315789
2002,9,31858.7259259259,30817.5925925926,2199.4962962963,102748.888888889,21429.8296296296,59461.6666666666,28141.4814814815,110111.111111111,14482.4074074074,4439.25925925925,751611,361575,14519.06,10.8368421052632,0.0261052631578947
2002,10,29390.1851851851,11790,2497.96296296296,15130.9703703704,51061.2962962963,100860.185185185,10388.3333333333,83690.7407407407,26076.4814814815,7520.74074074075,222475,293524,3204,9.16315789473684,0.0337894736842105
2002,11,35157.7777777777,6879.66666666667,3303.07407407407,12364.8148148148,50675.3851851853,45775.5555555555,16432.0370370371,23488.8888888889,14711.4814814815,2779.25925925926,193155,281229.8,376,8.00526315789474,0.0316315789473684
2002,12,20646.5259259259,1015.92592592593,569.372222222222,8876.0462962963,23331.862962963,16863.8888888889,14222.1296296297,15609.2592592593,3714.07407407408,6297.77777777778,184650,68756,242,7.02666666666667,0.0300526315789474
2003,1,26627.962962963,2796.32592592593,2267.03703703704,21299.8148148148,18193.3333333333,43285.4444444444,11928.8888888889,31757.5925925926,7119.62962962963,2936.22592592592,92801,52336,22,5.89473684210526,0.0254210526315789
2003,2,33999.8148148148,3085.18518518519,1493.7037037037,47675.1851851852,35442.2222222222,48480.7777777778,9144.44444444444,130685.740740741,21902.9629629629,5809.62962962962,147185,40972,22,5.16842105263158,0.0284736842105263
2003,3,24879.8148148148,2035.92592592593,3264.7037037037,32859.8148148148,71923.5185185186,99789.4444444444,17980,126174.074074074,6270.18518518519,5458.88888888889,160725,60531,0,4.51052631578947,0.03
2003,4,23734.8148148148,15103.8888888889,10132.3148148148,1148223.30555556,140086.851851852,112825.555555556,35359.4444444444,53370.3703703704,98780.1851851852,10028.5185185185,292519,179615,0,5.24736842105263,0.0191578947368421
2003,5,12766.2962962963,12786.2962962963,1747.22222222222,451640.925925926,242381.851851852,158875.185185185,65237.7777777778,37434.2592592593,12475.1851851852,8009.44444444446,1760667.9,500618,24,7.28947368421053,0.0181052631578947
2003,6,4208.97407407407,17563.1481481482,4640.90740740741,61735.3925925926,60377.7777777778,178232.111111111,131276.481481481,203207.407407407,38292.4444444444,4505.92592592592,829420,196379,2789,9.2,0.0194736842105263
2003,7,11196.6666666667,104663.703703704,12104.2592592593,349854.25925926,236458.222222222,319506.296296296,49766.3314814814,164987.037037037,10966.2962962963,5782.59259259259,886652.199999999,91878,2772.71,10.2894736842105,0.0254210526315789
2003,8,84527.7777777777,15507.2222222222,6783.42592592592,89617.037037037,17020.1851851852,130761.481481481,52598.3333333334,47853.7037037037,7154.62962962963,7130,724525,178280,8212,11.3789473684211,0.0246315789473684
2003,9,89365.0092592592,32376.8518518518,9612.5925925926,73688.3333333333,6999.44444444445,212803.37037037,58965.1851851852,119009.259259259,24324.4444444444,7439.07407407407,410937,372345,2523,10.6105263157895,0.0252631578947368
2003,10,106132.407407407,11211.8518518518,6148.14814814815,52316.2962962963,21792.5259259259,77422.037037037,24342.0370370371,23718.5185185185,7433.7037037037,5903.51851851852,360954,309725.02,1413,8.58947368421053,0.0245789473684211
2003,11,119512.75,5130.18518518519,10285.1981481482,42618.3333333334,35889.7407407408,148471.481481481,14336.2037037037,38804.6296296296,18059.0740740741,4695.00000000001,548703,247294,530,7.02105263157895,0.0319473684210526
2003,12,35998.3333333333,763.944444444445,1226.35185185185,27847.5925925925,28263.525925926,95333.1481481481,30646.6666666667,12198.5185185185,3744.07407407407,4915.37037037037,343824,126191,201,6.1,0.028
2004,1,75841.2222222222,245.555555555556,9120.55555555555,14991.1111111111,55950.7555555555,95823.3333333334,23340.5555555555,40246.2962962963,19647.7777777778,8259.62962962962,212813.4,94451.72,22,4.83684210526316,0.0273684210526316
2004,2,49846.2962962963,1612.22222222222,5019.07407407407,22026.1111111111,64954.4444444444,29367.5925925926,18000.1851851851,104140.740740741,44406.2962962964,8879.44444444445,200546,117058,0,4.50526315789474,0.0301578947368421
2004,3,50383.5185185186,5120.74074074074,3108.14814814815,162581.296296296,192922.777777778,67272.9629629629,20541.1111111111,128738.888888889,43531.8518518519,10346.2962962963,162120,113489.05,0,4.03157894736842,0.0235789473684211
2004,4,24945.6,11425.7407407407,3883.92777777778,991614.657407408,96888.9870370371,73126.8518518518,8621.2962962963,48898.1481481482,9487.03703703704,9081.96296296296,264135.88,158111,0,4.75263157894737,0.0275789473684211
2004,5,24188.5185185185,9462.54074074074,1301.33518518519,863625.074074075,77061.4814814815,128108.377777778,129556.481481481,64279.6296296296,21532.4074074074,10674.0185185185,1847530,673088.6,0,7.02631578947368,0.0211052631578947
2004,6,9509.25925925927,38650.9259259259,2149.5,132273.962962963,23399.1148148148,60253.5185185185,26130.1851851852,153811.111111111,35092.4629629629,8103.88888888889,879901,153517,2765,8.95789473684211,0.0206842105263158
2004,7,8482.03703703704,41555,3283.88888888889,79022.4074074074,642169.448148148,132433.333333333,159530.370370371,98555.5555555556,6091.85185185185,4644.62962962962,1086249,134204,13327,9.61052631578947,0.0232105263157895
2004,8,12198.7037037037,296371.296296297,5964.81481481481,145285.185185185,141763.148148148,165244.62962963,169402.037037037,80261.1111111111,20442.5925925926,6632.88888888889,572115,274113,14791,10.5052631578947,0.023421052631579
2004,9,24277.5925925926,37663.3333333333,5328.82962962963,136221.481481481,33083.8888888889,129814.259259259,29128.5185185185,143394.444444444,33975.5555555556,6507.22222222222,859384,633489.6,4491,10.4210526315789,0.0242631578947368
2004,10,49104.8148148148,17938.1481481481,2056.66666666667,26694.4444444445,48026.6185185185,129483.888888889,12513.0740740741,56187.037037037,14126.2962962963,2479.62962962963,217394,139813,2170,9.46315789473684,0.0261052631578947
2004,11,47785.9259259259,7383.88888888889,1088.67777777778,13795.1851851852,158060.685185185,104920.925925926,27790.5555555556,36887.962962963,17276.4814814815,5553.88888888889,202327,109690,330,8.3,0.0265263157894737
2004,12,80510.962962963,3842.96296296296,782.037037037038,17685.5074074074,53054.6296296296,84449.0740740741,45416.6666666667,35951.8518518518,12359.0740740741,4889.81481481481,245834.5,123629,44,6.17894736842105,0.0265263157894737
2005,1,93558.0037037037,1348.51851851852,317.222222222222,19143.8777777778,22394.6296296297,66037.5925925927,28613.3333333333,43056.2962962963,12884.2592592593,8345.18518518519,239585,103072,22,5.29473684210526,0.02
2005,2,61901.8703703704,4447.77777777777,443.798148148148,25693.7037037037,45701.8222222223,77377.5925925926,21022.962962963,70577.7777777778,25226.2962962963,12190.5555555556,153457,116944,0,4.50526315789474,0.028
2005,3,67178.0148148148,1700.37037037037,2508.88888888889,114788.518518519,62127.2444444444,96637.5925925927,11358.1481481481,148898.148148148,53041.6666666667,9049.44444444444,194030,99159.05,0,3.89473684210526,0.0256842105263158
2005,4,48118.3333333334,30854.1333333334,2593.33333333333,1089170.87037037,91329.8148148148,238265.824074074,47144.8148148148,126878.148148148,134007.222222223,11898.5185185185,362735,168004,0,5.81052631578947,0.0168947368421053
2005,5,25162.9925925925,41310.5555555555,1119.62962962963,343247.592592593,16785.5555555556,62680.925925926,22758.1481481482,118212.962962963,25826.4814814815,7850.6,1313327,629245,22,6.93157894736842,0.0208421052631579
2005,6,5979.25925925926,19478.7037037037,2113.7037037037,126910.740740741,350209.177777778,165781.296296296,37136.4814814815,52002.7777777778,17139.2592592592,11831.4518518519,1278393,317491,2658,8.73157894736842,0.0225263157894737
2005,7,21248.1944444444,246127.407407407,10885.3111111111,162665.892592593,321207.962962963,306294.444444445,213937.387037037,48587.037037037,6410.55555555555,10424.037037037,746127,100129,3662,9.87368421052632,0.019
2005,8,9526.48148148149,304441.185185186,5774.07407407408,96041.8148148149,273856.111111111,96153.3333333333,41600.4351851852,62519.4444444444,12460.3703703704,8682.77777777778,1766954.2,224419,2147,9.97894736842105,0.0210526315789474
2005,9,14251.237037037,31625.1851851852,5176.66666666667,65997.037037037,52712.5925925926,165664.444444445,98836.037037037,104931.481481481,12102.4074074074,3609.81481481482,1078889,568699,2919,10,0.0238421052631579
2005,10,19549.6296296296,10190,2566.57407407407,58337.4074074074,86807.9629629629,83040.7407407407,35595.7407407407,36544.4444444444,11814.2592592593,6376.2962962963,223702,568200.6,5037,9.18421052631579,0.0246315789473684
2005,11,25879.6296296296,12372.7777777778,3761.22592592592,24534.9666666667,413308.333333333,62985.3703703703,27255.237037037,69438.8888888889,18459.2592592593,6764.62962962962,216768,405329,400,8.59473684210526,0.0295263157894737
2005,12,24248.5185185186,3494.44444444445,1979.91111111111,18905.1851851852,47185.0148148148,76408.1481481482,33691.1111111111,52224.0740740741,12454.8148148148,4448.7037037037,178410,86710,176,6.11578947368421,0.0297368421052632
2006,1,27457.4074074074,6762.77777777777,3861.01851851851,50717.7222222222,67057.037037037,73758.7037037038,26599.2592592592,38670.3703703704,7417.22222222222,3992.29629629629,244584,120875,66,4.83684210526316,0.0301052631578947
2006,2,47486.1111111111,13032.2222222222,1346.14814814815,91437.7777777778,55112.5925925926,93540.0000000001,20460.7407407408,100672.222222222,25368.8888888889,4448.14814814815,237738,146821,0,4.03157894736842,0.0303684210526316
2006,3,61016.1111111112,15693.237037037,1976.57407407407,337165.370370371,56795.8592592593,114802.962962963,19850,106505.555555556,37122.5925925926,5167.03703703703,61334,64465.5,0,3.79473684210526,0.0256315789473684
2006,4,39956.1111111111,11670.925925926,2878.7037037037,1007136.7037037,83643.2592592593,214367.222222222,43472.2666666667,96948.1481481481,60324.074074074,7382.42222222221,69026,69550.33,0,4.42105263157895,0.0230526315789474
2006,5,51722.7777777778,38400,2247.59259259259,747294.592592593,156344.633333333,154950.555555556,142952.574074074,40257.4074074074,37148.3333333333,13270.9259259259,662539,246859,0,6.39473684210526,0.0175263157894737
2006,6,30827.962962963,14898.8888888889,2612.61111111111,467913.148148148,56346.1037037036,41032.5925925926,26070.9259259259,104788.888888889,16144.2592592593,6664.27407407408,758082,388898.3,242,7.74210526315789,0.0215789473684211
2006,7,12230.1851851852,51826.4814814814,20752.6592592593,156215,368293.333333334,510038.518518519,85987.2222222222,144788.888888889,12557.4074074074,11751.2962962963,797782,501445,17516,10.3263157894737,0.0192105263157895
2006,8,12807.962962963,315312.740740741,9385.74074074074,180470.740740741,192065.740740741,242790.37037037,71697.5925925925,71514.8148148148,4958.33333333333,16500.1611111111,375850,265361,3975,10.4263157894737,0.0211578947368421
2006,9,23690.7407407407,105798.888888889,7019.7925925926,349300.925925926,68658.8370370371,167792.407407407,70684.937037037,98757.4074074074,12861.4814814815,8961.2962962963,437970,342750,6947,9.85263157894737,0.0203157894736842
2006,10,43888.5444444444,54621.1111111111,6958.51851851852,344107.407407407,30211.2962962963,233756.481481482,47574.2592592593,110248.148148148,20598.8888888889,9673.88888888889,354337,366739.76,2147,8.89473684210526,0.0214736842105263
2006,11,36450.7444444444,39520.4888888889,2716.75555555556,219437.592592592,46831.2962962964,132523.333333333,56256.4814814815,50190.7407407407,27889.8148148148,9353.51851851852,324992,256297,683,8.13157894736842,0.0234210526315789
2006,12,30470.5555555556,16538.7037037037,1750.75185185185,182567.222222222,70485.9444444444,50682.2222222222,32912.9629629629,22527.7777777778,16334.0740740741,6304.62962962963,400670,186606,110,7.03684210526316,0.0242105263157895
2007,1,47752.7777777777,5383.33333333334,1761.48148148148,76577.7777777778,34380.1851851852,31315.3703703704,27584.2703703704,30644.4444444444,14937.2222222222,7221.29629629629,132080,96126.12,0,5.58947368421053,0.0213684210526316
2007,2,61392.4074074074,6785.18518518519,1187.59259259259,82520.1851851852,29900.4259259259,47904.074074074,5566.29629629629,62311.1111111111,35298.1481481481,7742.77777777778,144225,83166,0,5.19473684210526,0.0176315789473684
2007,3,52867.2222222222,32665,1666.94444444444,100741.666666667,47350.7037037037,48791.4814814815,24922.037037037,121235.185185185,50905.7407407407,7615.92592592593,140789,48596.8,0,5.31052631578947,0.019
2007,4,74934.4777777777,160038.792592593,1920.83333333333,190553.703703704,60330.6962962963,74631.4814814815,23613.1481481481,80050,134693.148148149,12332.4074074074,137963,106126,0,5.76842105263158,0.0181052631578947
2007,5,64125.5555555555,43502.0370370371,2954.12962962963,209408.703703703,49517.2148148148,502970.370370371,370956.037037038,39764.8148148148,1926.66666666667,5135.74074074074,977540,369635.88,22,7.93157894736842,0.0217368421052632
2007,6,45981.5277777778,52924.8148148147,9382.75185185186,85805.5555555555,300612.407407407,99900.9537037037,76107.2592592593,91788.8888888889,27575.9259259259,9379.07407407408,775532,314332.6,5084,9.33684210526316,0.0201578947368421
2007,7,29635.8888888889,92635.3703703703,8955.92592592592,74826.6666666667,317983.703703704,252907.407407407,121619.444444444,103196.296296296,41028.8888888888,15330,741292,670572.68,24559,9.82105263157895,0.0208421052631579
2007,8,46865,63420.5555555555,4780,212686.925925926,12966.2962962963,143647.037037037,42865.6888888889,78675.9259259259,28670,8980.37037037037,294871,541532,4507,10.9736842105263,0.0188421052631579
2007,9,39306.6370370371,53558.8888888888,1628.51851851852,180810.601851852,13062.5925925926,126005.555555556,23907.5555555556,89311.1111111111,16234.8148148148,6977.57037037037,242324,258699,2009,10.6263157894737,0.0194210526315789
2007,10,46213.3333333334,28974.4444444444,2067.77777777778,111487.222222222,18384.7740740741,89266.8518518519,43168.3333333333,65990.7407407407,26297.2222222222,6434.62962962963,307574,356090,2963,10.0684210526316,0.0220526315789474
2007,11,53751.4814814815,16590.9259259259,1989.44444444444,36776.2962962962,31011.8592592593,76282.5925925926,26965.5555555555,27357.4074074074,19363.7037037037,4957.94444444444,147177,198965,374,8.08947368421053,0.0304736842105263
2007,12,66936.7851851852,5254.25925925925,1200.88888888889,40403.5074074074,40578.1481481481,40522.9629629629,41512.962962963,44477.7777777778,21032.962962963,10043.8888888889,119780,208897,0,6.51052631578947,0.0198947368421053
2008,1,75439.4444444444,8314.78703703704,707.962962962964,21146.1111111111,31795.7407407408,34976.4814814815,21009.2592592593,54137.037037037,19176.2962962963,6420.74074074074,186570,163973,0,5.34736842105263,0.0218947368421053
2008,2,44871.6666666666,4393.14814814815,384.474074074074,27598.3333333333,45164.9999999999,21099.0740740741,23111.8518518519,50420.1851851852,17681.8518518519,9235.52592592593,113595,72227,44,5.08947368421053,0.0228947368421053
2008,3,31216.4814814815,7939.99999999999,459.296296296296,62082.5555555555,74832.0962962963,40912.4074074074,16115.1851851852,71051.8518518519,14797.037037037,11844.062962963,91363,44009,0,5.06842105263158,0.0186315789473684
2008,4,41734.6592592593,70259.6296296297,2473.51851851852,160572.907407407,57105.1111111111,130122.222222222,17868.9555555556,158759.259259259,50594.0740740741,11772.7777777778,413500,316026,0,5.54736842105263,0.0190526315789474
2008,5,34532.7777777778,80655.9259259259,549.444444444444,156084.444444444,158256.851851852,105269.8,39606.1111111111,30987.037037037,22054.8148148148,8026.48148148149,992286,328995,0,7.36842105263158,0.0151052631578947
2008,6,34782.4074074074,11784.8148148148,13449.6962962963,54939.6296296297,71835.5555555555,78153.3333333333,52871.3703703704,79838.8888888889,14158.7037037037,4563.14814814815,550438,353051,376,9.42631578947368,0.0186315789473684
2008,7,18761.1111111111,65581.8518518518,5304.62962962964,98217.037037037,180217.105555556,180533.333333333,44564.6296296296,32651.8518518519,8876.2962962963,8467.59259259259,1435075,773003,6613,10.1947368421053,0.0214210526315789
2008,8,39921.8518518518,83966.2962962963,3784.64444444444,166703.333333333,51081.2962962963,133006.851851852,73480.7407407407,86779.6296296296,12459.8148148148,7261.85185185185,791709.13,278278,5400,11.1105263157895,0.0226842105263158
2008,9,48137.037037037,26695.7407407407,1937.15555555556,98227.1481481481,16116.4814814815,75114.9999999999,39651.5740740741,41725.9259259259,7527.22222222223,6044.07407407408,447001,314274,4877,11.0315789473684,0.0233157894736842
2008,10,20594.3407407407,8670.74074074074,1288.88888888889,31080.9814814815,21509.2592592593,33636.8518518519,18117.7777777778,24395.3703703704,11598.5185185185,5534.07407407407,312935,267015,1196,9.14736842105263,0.0267894736842105
2008,11,24449.7222222222,11500.3703703704,809.259259259259,26926.6666666667,30132.0370370371,30694.4444444444,15586.2333333334,17872.2222222222,4950.37037037038,3623.88888888889,261033.72,207051,686,8.21578947368421,0.0265263157894737
2008,12,29460.1851851852,4840.74074074074,854.166666666667,21666.8518518519,21429.6296296296,21602.0370370371,20696.4814814814,11765.7407407407,4984.44444444444,3878.70370370371,153168,200142,132,6.58421052631579,0.0253157894736842
2009,1,37075,2139.44444444444,287.814814814815,14098.5185185185,12056.8518518518,26589.6296296296,15645.7407407408,15535.1851851852,5352.40740740741,4084.07407407407,138307,117348,0,5.37368421052632,0.0297894736842105
2009,2,68222.837037037,7124.07407407407,642.222222222222,17660,16375,19466.8518518518,13946.4814814815,22461.1111111111,10971.4814814815,4285,127170,69677,0,4.76315789473684,0.0290526315789474
2009,3,60976.0222222222,7888.70370370371,631.481481481482,24644.6296296296,43489.4444444445,24004.7685185185,15931.2962962963,48772.2222222222,23907.4074074074,7013.88888888889,64876.62,46091,0,4.52105263157895,0.0234736842105263
2009,4,50634.6296296296,50520.3703703704,2054.44444444444,72709.074074074,141630.925925926,114052.777777778,10335.3703703704,125809.259259259,82583.8888888889,10905.9851851852,157333,105224,0,4.7,0.0105789473684211
2009,5,22527.4185185185,25242.2222222222,241.666666666667,122698.518518518,85606.8518518519,105090.925925926,44738.8888888889,9368.7037037037,40497.4074074074,10312.962962963,2373068.8,603897.3,66,7.35263157894737,0.0178421052631579
2009,6,26474.0740740741,22409.4444444444,12880.6592592593,43850.8148148148,26173.8888888889,134719.259259259,27209.8148148148,174474.074074074,22165.1851851852,9573.14814814814,1008109.43,461518.45,2899,9.20526315789474,0.0229473684210526
2009,7,25463.8888888889,88920.5555555555,10033.5185185185,113359.259259259,600358.111111111,509347.037037037,72743.2407407408,47037.037037037,3613.88888888888,12956.4814814815,707180,393041,1282,10.2631578947368,0.0221052631578947
2009,8,28644.2592592592,88752.037037037,3842.2962962963,76256.8518518518,230578.22962963,120428.148148148,73469.1481481481,70424.0740740741,11601.4814814815,14477.4074074074,476715,612489,5606,10.4,0.0218947368421053
2009,9,32050.3703703704,31674.2592592593,1900.55555555556,94891.2962962962,51950.7407407407,80475.7407407407,32769.2592592592,71316.6666666667,8625.92592592593,5242.03703703704,504079,535318,2147.64,10.5789473684211,0.0234736842105263
